throw_idx,gt_target_x,gt_target_y,gt_target_z,detection_found,detection_confidence,detection_class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_surface_m,est_target_x,est_target_y,est_target_z,perception_error_m,surface_vs_vp_error_m,used_target_x,used_target_y,used_ground_truth_fallback,speed_strategy_requested,speed_strategy_used,policy_speed_mps,policy_predicted_error_m,search_best_speed_mps,search_predicted_error_m,planned_vx,planned_vy,planned_vz,achieved_speed_mps,release_time_s,landing_x,landing_y,landing_z,landing_error_gt_m,landing_error_est_m,hit_gt,hit_est,skipped_throw,skip_reason
1,0.9849569823963146,-0.06312973337829197,0.06,True,0.9674047231674194,throw_target,275.9649353027344,264.74444580078125,318.9942321777344,307.0477294921875,1.0965543423684017,0.9871089329845916,-0.06257555091352718,0.056339051201755516,0.002222163256522458,0.000531010667401847,0.9871089329845916,-0.06257555091352718,False,search,search,2.431835713550839,0.3595467883302881,1.5949999999999998,0.011031235269518828,1.29589830234647,-0.16647518595147603,0.9148544159799183,0.9143179546496696,0.6,0.9973911245623338,-0.05545742874668494,-0.004642178907729992,0.014610686149697292,0.012505643798840758,True,True,False,
