epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.019,1.60457,4.38264,0.87145,0.00625,1,0.02843,0.02274,0.78905,3.73965,0.66885,2e-05,2e-05,2e-05
