throw_idx,gt_target_x,gt_target_y,gt_target_z,detection_found,detection_confidence,detection_class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_surface_m,est_target_x,est_target_y,est_target_z,perception_error_m,surface_vs_vp_error_m,used_target_x,used_target_y,used_ground_truth_fallback,policy_speed_mps,planned_vx,planned_vy,planned_vz,achieved_speed_mps,release_time_s,landing_x,landing_y,landing_z,landing_error_gt_m,landing_error_est_m,hit_gt,hit_est,skipped_throw,skip_reason
1,0.9849569823963146,-0.06312973337829197,0.06,True,0.9627538323402405,throw_target,275.66607666015625,265.1632385253906,317.980224609375,307.2424621582031,1.2139063236997973,0.9628346887631339,-0.0696081174697109,-0.05895284806236954,0.023051362997198545,0.0007013845292864896,0.9628346887631339,-0.0696081174697109,False,2.386968431930167,1.9502002886546592,-0.1409896967427742,1.3691088468689496,0.5827830171729347,0.6,0.2211210505789757,0.14347098740333483,0.025747266922598405,0.7912832543171567,0.7717135647388083,False,False,False,
2,1.0073923176943598,0.21122752476004047,0.06,True,0.9673900604248047,throw_target,374.59124755859375,273.0081787109375,417.93426513671875,315.3193359375,1.2070636669322776,0.9876806972492126,0.23381570885849537,-0.05829389652942611,0.029979560394362604,0.0009322858234498054,0.9876806972492126,0.23381570885849537,False,2.47646710401881,1.974042375345043,0.46731916356521386,1.4204431762637042,0.5952258814543904,0.6,0.7137772302860349,0.07074360911000306,0.0189733145839686,0.32549278042710117,0.31877204854069435,False,False,False,
3,0.5684712500441766,0.30913458205058314,0.06,True,0.943708062171936,throw_target,400.71905517578125,132.02603149414062,439.7943115234375,170.31143188476562,1.3412502882757644,0.5065810939141902,0.33973768441854735,-0.05062046642519723,0.06904303947783731,0.0021790249747262107,0.5065810939141902,0.33973768441854735,False,1.7022615062170243,1.1580875633206722,0.7766693069345554,0.9763770884735248,0.6802898859688639,0.6,0.9679641109997468,0.1570342690152392,0.0213411110384379,0.4274681873308423,0.4962406940739592,False,False,False,
4,0.9368998806135641,0.28937146781773787,0.06,True,0.9663724899291992,throw_target,401.7371520996094,248.8011932373047,443.7035827636719,290.20306396484375,1.2287061446691863,0.9103190085810859,0.31992837666548724,-0.05691651811980185,0.040500215262843274,0.0007325773381614803,0.9103190085810859,0.31992837666548724,False,2.3981962172511673,1.8533603706914996,0.6513569080532512,1.3755488399614835,0.6115034939062531,0.6,1.25787440848456,0.041039272358048606,-0.02298868601312902,0.4058245025178223,0.4456163018825378,False,False,False,
5,0.663160741351048,-0.03448603275801769,0.06,True,0.9621180295944214,throw_target,288.1856994628906,160.51119995117188,327.8575744628906,198.74942016601562,1.3124807236520486,0.6091268741000515,-0.03794005352416076,-0.05412689990478948,0.05414415083415064,0.0004427915129738318,0.6091268741000515,-0.03794005352416076,False,1.7030665427670102,1.3923721720101536,-0.0867252406317903,0.9768388384689981,0.5823851766350281,0.6,1.1049466623559412,-0.11941999184127416,-0.0003835709210726207,0.44987618008036173,0.5024701411768423,False,False,False,
